key,pearson_r,mae,rmse,train_time,ms_per_mol,n_params,epochs_run,stopped_early,dataset,model,level_id,seed
QM9_GIN_0_3141,0.5823789834976196,0.013130403123795986,0.018126050979258443,186.03799986839294,1.9095271609212423,1388033,80,0,QM9,GIN,0,3141
QM9_GIN_0_3333,0.702486515045166,0.01097039319574833,0.014609026542947375,176.19599437713623,1.9010601460802545,1388033,76,1,QM9,GIN,0,3333
QM9_GIN_0_42,0.6733322739601135,0.01277230866253376,0.01676026564484454,187.44899582862854,1.9001265956335158,1388033,80,0,QM9,GIN,0,42
QM9_GIN_0_4444,0.613873302936554,0.01318285521119833,0.017365962572128503,185.979994058609,1.909193940794987,1388033,80,0,QM9,GIN,0,4444
QM9_GIN_0_456,0.5361171960830688,0.012096651829779148,0.017755614864429035,184.443998336792,1.8946492947755762,1388033,80,0,QM9,GIN,0,456
QM9_GIN_0_5555,0.5953322052955627,0.015519131906330585,0.021243452096977717,178.82299947738647,1.9083954714260003,1388033,77,1,QM9,GIN,0,5555
QM9_GIN_0_6666,0.5352226495742798,0.012884178198873997,0.01775911652874306,187.16099786758423,1.8929927156276565,1388033,80,0,QM9,GIN,0,6666
QM9_GIN_0_7777,0.6229380369186401,0.011797754094004631,0.015675316573560347,103.96599531173706,1.9188613778424666,1388033,45,1,QM9,GIN,0,7777
QM9_GIN_0_789,0.6023628115653992,0.012964251451194286,0.017341045667386285,119.83199882507324,1.9149961642594613,1388033,52,1,QM9,GIN,0,789
QM9_GIN_0_8888,0.6263598799705505,0.01245785504579544,0.017431952770227285,106.39300012588501,1.9155372992476842,1388033,46,1,QM9,GIN,0,8888
QM9_GIN_0_9999,0.6826112866401672,0.01280964631587267,0.01723314727361961,117.24199771881104,1.914594306795746,1388033,51,1,QM9,GIN,0,9999
QM9_GIN_1_1024,0.6750907897949219,0.010554641485214233,0.013923358130438828,174.5479998588562,1.9099987207297382,1388033,75,1,QM9,GIN,1,1024
QM9_GIN_1_1111,0.6743850111961365,0.011834223754703999,0.015764711722463336,172.8349962234497,1.90351595758748,1388033,74,1,QM9,GIN,1,1111
QM9_GIN_1_123,0.6156604886054993,0.013011215254664421,0.01776898761996526,135.99100017547607,1.9145500056703406,1388033,58,1,QM9,GIN,1,123
QM9_GIN_1_1618,0.7053537368774414,0.010163768194615841,0.013641976656076065,193.42028760910034,1.9121275590939462,1388033,80,0,QM9,GIN,1,1618
QM9_GIN_1_1729,0.691607654094696,0.01558002457022667,0.021018319370468073,171.00024271011353,1.985266777871251,1388033,72,1,QM9,GIN,1,1729
QM9_GIN_1_2048,0.6707341074943542,0.014103395864367485,0.019054488830109406,132.93199968338013,1.945061861367947,1388033,57,1,QM9,GIN,1,2048
QM9_GIN_1_2222,0.47348058223724365,0.013323906809091568,0.01865975924700021,120.7369978427887,1.8915927873483396,1388033,52,1,QM9,GIN,1,2222
QM9_GIN_1_271,0.5813874006271362,0.011195259168744087,0.015617560686930996,111.18899869918823,1.923469569144372,1388033,48,1,QM9,GIN,1,271
QM9_GIN_1_314,0.7102973461151123,0.012991627678275108,0.018446876524047185,175.614000082016,1.9019935216750452,1388033,76,1,QM9,GIN,1,314
QM9_GIN_1_3141,0.5527201294898987,0.01342843659222126,0.018447275680480688,149.71399998664856,1.9053269945881322,1388033,64,1,QM9,GIN,1,3141
QM9_GIN_1_3333,0.711001992225647,0.010749422945082188,0.014028284548837687,180.71799898147583,1.9089958335377468,1388033,78,1,QM9,GIN,1,3333
QM9_GIN_1_42,0.6935726404190063,0.012400321662425995,0.016442624106531033,187.62400078773499,1.913864586033641,1388033,80,0,QM9,GIN,1,42
QM9_GIN_1_4444,0.5919070243835449,0.01221866998821497,0.01671073147938556,187.54162788391113,1.9170630573471337,1388033,80,1,QM9,GIN,1,4444
QM9_GIN_1_456,0.5563081502914429,0.012452947907149792,0.017562177662812224,185.9200005531311,1.911252154867779,1388033,80,0,QM9,GIN,1,456
QM9_GIN_1_5555,0.5828853845596313,0.015506904572248459,0.021905206097216225,187.17999935150146,1.9168611192426663,1388033,80,0,QM9,GIN,1,5555
QM9_GIN_1_6666,0.5462983250617981,0.012593557126820087,0.017214115489022217,187.97700428962708,1.907927202013256,1388033,80,0,QM9,GIN,1,6666
QM9_GIN_1_7777,0.6255820989608765,0.011919781565666199,0.015804877743327922,106.3408203125,1.8975326034003666,1388033,46,1,QM9,GIN,1,7777
QM9_GIN_1_789,0.7009637951850891,0.011733368039131165,0.015512167532440467,174.9282877445221,1.9004599429248246,1388033,76,1,QM9,GIN,1,789
QM9_GIN_1_8888,0.6675617694854736,0.011441056616604328,0.016115032267074652,187.10599732398987,1.9174028264736285,1388033,80,0,QM9,GIN,1,8888
QM9_GIN_1_9999,0.7106602191925049,0.01251367200165987,0.016835325264807015,158.98599910736084,1.9106608055791774,1388033,69,1,QM9,GIN,1,9999
QM9_GIN_2_1024,0.5768923759460449,0.011399729177355766,0.015101685475198022,134.82699871063232,2.0385410032381066,1388033,58,1,QM9,GIN,2,1024
QM9_GIN_2_1111,0.5515638589859009,0.013590469025075436,0.01793670897684604,93.54099655151367,2.0337114175785955,1388033,40,1,QM9,GIN,2,1111
QM9_GIN_2_123,0.523748517036438,0.014184987172484398,0.019184250981864347,69.73500037193298,2.0331355665308513,1388033,30,1,QM9,GIN,2,123
QM9_GIN_2_1618,0.5937049388885498,0.011549726128578186,0.015483042302512552,92.5430040359497,2.0403530257679208,1388033,40,1,QM9,GIN,2,1618
QM9_GIN_2_1729,0.6581639051437378,0.016193006187677383,0.021913458632880016,132.30750012397766,2.0148130375287145,1388033,57,1,QM9,GIN,2,1729
QM9_GIN_2_2048,0.5841816663742065,0.014834307134151459,0.02060831228857432,70.14799952507019,2.0953686334775425,1388033,30,1,QM9,GIN,2,2048
QM9_GIN_2_2222,0.4190162122249603,0.013320302590727806,0.017821091456469772,88.33499884605408,2.044352430273306,1388033,38,1,QM9,GIN,2,2222
QM9_GIN_2_271,0.41583412885665894,0.012427517212927341,0.017513065341032592,147.2909996509552,2.0380418009261736,1388033,63,1,QM9,GIN,2,271
QM9_GIN_2_314,0.6725562810897827,0.013537907972931862,0.01931492242668248,110.60299921035767,2.0184011902520798,1388033,47,1,QM9,GIN,2,314
QM9_GIN_2_3141,0.39912092685699463,0.015333193354308605,0.021702048437374524,107.06999802589417,2.0193215314289183,1388033,46,1,QM9,GIN,2,3141
QM9_GIN_2_3333,0.5654988288879395,0.01198067981749773,0.01650011308943536,116.01899743080139,2.0358709821987806,1388033,50,1,QM9,GIN,2,3333
QM9_GIN_2_42,0.5797287225723267,0.013791647739708424,0.018473016443217617,134.50799894332886,2.0358691383055096,1388033,58,1,QM9,GIN,2,42
QM9_GIN_2_4444,0.47831398248672485,0.013591599650681019,0.01855257690497191,85.93800210952759,2.0477366420426155,1388033,37,1,QM9,GIN,2,4444
QM9_GIN_2_456,0.48201367259025574,0.013085277751088142,0.018344236217075146,126.17099928855896,2.038868882432128,1388033,54,1,QM9,GIN,2,456
QM9_GIN_2_5555,0.5417342185974121,0.015075091272592545,0.021678410043539573,188.1439986228943,2.0443550689481595,1388033,80,1,QM9,GIN,2,5555
QM9_GIN_2_6666,0.44612735509872437,0.012772169895470142,0.017717165047021744,177.6819987297058,2.0425927997454063,1388033,76,1,QM9,GIN,2,6666
QM9_GIN_2_7777,0.5418927669525146,0.012317647226154804,0.016759229803783384,97.62899947166443,2.024401695825742,1388033,42,1,QM9,GIN,2,7777
QM9_GIN_2_789,0.6247604489326477,0.012463134713470936,0.016945166072382084,111.50899863243103,2.030468517974644,1388033,48,1,QM9,GIN,2,789
QM9_GIN_2_8888,0.5185929536819458,0.013081243261694908,0.01847772100911545,74.68499708175659,2.044136297369776,1388033,32,1,QM9,GIN,2,8888
QM9_GIN_2_9999,0.6247357130050659,0.013987568207085133,0.018688678054054268,126.15199899673462,2.065804221008736,1388033,54,1,QM9,GIN,2,9999
QM9_PharmaJEGNN_0_1024,0.8215078711509705,0.011971469037234783,0.014783115464222887,166.73504042625427,1.8952953091414184,4221185,44,1,QM9,PharmaJEGNN,0,1024
QM9_PharmaJEGNN_0_1111,0.7823128700256348,0.010434253141283989,0.01367860015586798,115.46500039100647,1.9140215077092786,4221185,31,1,QM9,PharmaJEGNN,0,1111
QM9_PharmaJEGNN_0_123,0.8629205226898193,0.009711491875350475,0.012370169222344263,167.9499955177307,1.9155496024665803,4221185,45,1,QM9,PharmaJEGNN,0,123
QM9_PharmaJEGNN_0_1618,0.7471927404403687,0.011648501269519329,0.014379634292378556,127.2123532295227,1.9181636390912389,4221185,34,1,QM9,PharmaJEGNN,0,1618
QM9_PharmaJEGNN_0_1729,0.8722580671310425,0.011268801055848598,0.014678824715620344,115.91000032424927,1.9183280317137517,4221185,31,1,QM9,PharmaJEGNN,0,1729
QM9_PharmaJEGNN_0_2048,0.9032027125358582,0.01108324434608221,0.013263541114491467,164.81699800491333,1.936396023966295,4221185,44,1,QM9,PharmaJEGNN,0,2048
QM9_PharmaJEGNN_0_2222,0.7882399559020996,0.01441289484500885,0.016831790493263388,127.6129994392395,1.9090063087590035,4221185,34,1,QM9,PharmaJEGNN,0,2222
QM9_PharmaJEGNN_0_271,0.6701376438140869,0.015075820498168468,0.018687571561468618,111.71999907493591,1.903328675255393,4221185,30,1,QM9,PharmaJEGNN,0,271
QM9_PharmaJEGNN_0_314,0.8517323136329651,0.009973881766200066,0.014173973675427722,116.32699942588806,1.881667395990462,4221185,31,1,QM9,PharmaJEGNN,0,314
QM9_PharmaJEGNN_0_3141,0.7541738748550415,0.011141976341605186,0.015076796977053672,112.17398357391357,1.9070032048411383,4221185,30,1,QM9,PharmaJEGNN,0,3141
QM9_PharmaJEGNN_0_3333,0.8637241125106812,0.008116633631289005,0.010427662499030575,153.92300152778625,1.9007367812456215,4221185,41,1,QM9,PharmaJEGNN,0,3333
QM9_PharmaJEGNN_0_42,0.7731109261512756,0.017960647121071815,0.021644525053869854,121.84269499778748,8.873151758446902,4221185,30,1,QM9,PharmaJEGNN,0,42
QM9_PharmaJEGNN_0_4444,0.8525030612945557,0.008556700311601162,0.011327731165740276,168.1709966659546,1.9300496453435845,4221185,45,1,QM9,PharmaJEGNN,0,4444
QM9_PharmaJEGNN_0_456,0.7992277145385742,0.00797287467867136,0.012615901718931472,195.42900395393372,1.90772701242827,4221185,52,1,QM9,PharmaJEGNN,0,456
QM9_PharmaJEGNN_0_5555,0.8668545484542847,0.00919957272708416,0.012903687580475285,150.13499975204468,1.897661787198777,4221185,40,1,QM9,PharmaJEGNN,0,5555
QM9_PharmaJEGNN_0_6666,0.725092887878418,0.0177103653550148,0.020748375135398123,111.88499927520752,1.8980999502851785,4221185,30,1,QM9,PharmaJEGNN,0,6666
QM9_PharmaJEGNN_0_7777,0.8812093138694763,0.008711783215403557,0.011096770756141424,220.77499866485596,1.8957927152469751,4221185,59,1,QM9,PharmaJEGNN,0,7777
QM9_PharmaJEGNN_0_789,0.7791150212287903,0.026132933795452118,0.028731878422398792,113.81200337409973,1.914862815805559,4221185,30,1,QM9,PharmaJEGNN,0,789
QM9_PharmaJEGNN_0_8888,0.8211933374404907,0.009505080990493298,0.012956313066867014,131.0459988117218,1.9049065392353874,4221185,35,1,QM9,PharmaJEGNN,0,8888
QM9_PharmaJEGNN_0_9999,0.8403482437133789,0.013845068402588367,0.01689356934835498,112.31699872016907,1.904393825636553,4221185,30,1,QM9,PharmaJEGNN,0,9999
QM9_PharmaJEGNN_1_1024,0.7515133023262024,0.01152729894965887,0.01510485103623245,119.2960638999939,1.8916836308832128,4221185,32,1,QM9,PharmaJEGNN,1,1024
QM9_PharmaJEGNN_1_1111,0.7940334677696228,0.009756805375218391,0.01303509685970377,115.3059995174408,1.9135383599853109,4221185,31,1,QM9,PharmaJEGNN,1,1111
QM9_PharmaJEGNN_1_123,0.8344440460205078,0.0098856370896101,0.012806548353223191,167.5009970664978,1.902209877117418,4221185,45,1,QM9,PharmaJEGNN,1,123
QM9_PharmaJEGNN_1_1618,0.8198541402816772,0.010003915056586266,0.012378887768634122,141.0090000629425,1.904593729100169,4221185,38,1,QM9,PharmaJEGNN,1,1618
QM9_PharmaJEGNN_1_1729,0.8750244975090027,0.011229103431105614,0.01457287102526157,115.38099718093872,1.8974599126768363,4221185,31,1,QM9,PharmaJEGNN,1,1729
QM9_PharmaJEGNN_1_2048,0.8801034688949585,0.012954738922417164,0.015957922357601545,134.42499828338623,1.892326211792619,4221185,36,1,QM9,PharmaJEGNN,1,2048
QM9_PharmaJEGNN_1_2222,0.8162885904312134,0.013720489107072353,0.016013741091669233,127.8219985961914,1.9079287279938943,4221185,34,1,QM9,PharmaJEGNN,1,2222
QM9_PharmaJEGNN_1_271,0.7418948411941528,0.015356771647930145,0.01840167021369043,111.6439995765686,1.905273124292474,4221185,30,1,QM9,PharmaJEGNN,1,271
QM9_PharmaJEGNN_1_314,0.8697641491889954,0.009125025011599064,0.013088815020421895,138.079998254776,1.888525900073636,4221185,37,1,QM9,PharmaJEGNN,1,314
QM9_PharmaJEGNN_1_3141,0.7547512054443359,0.012681803666055202,0.01631265535431362,112.66699838638306,1.904660379483673,4221185,30,1,QM9,PharmaJEGNN,1,3141
QM9_PharmaJEGNN_1_3333,0.8574817180633545,0.008148795925080776,0.010464484325194251,153.09199810028076,1.9107276467102607,4221185,41,1,QM9,PharmaJEGNN,1,3333
QM9_PharmaJEGNN_1_42,0.7713379263877869,0.01340257003903389,0.017173422221479457,112.68499636650085,9.14612753612692,4221185,30,1,QM9,PharmaJEGNN,1,42
QM9_PharmaJEGNN_1_4444,0.7752004861831665,0.0107749467715621,0.01430772782937082,111.78099870681763,1.9012958306107126,4221185,30,1,QM9,PharmaJEGNN,1,4444
QM9_PharmaJEGNN_1_456,0.7868469953536987,0.010806737467646599,0.014739343577667263,137.77599835395813,1.9007934014855548,4221185,37,1,QM9,PharmaJEGNN,1,456
QM9_PharmaJEGNN_1_5555,0.8805017471313477,0.008565465919673443,0.012082067658651337,149.25699973106384,1.9205278440732718,4221185,40,1,QM9,PharmaJEGNN,1,5555
QM9_PharmaJEGNN_1_6666,0.7514498829841614,0.013363382779061794,0.01633287391978353,112.3639988899231,1.9173943699975913,4221185,30,1,QM9,PharmaJEGNN,1,6666
QM9_PharmaJEGNN_1_7777,0.7662373781204224,0.010549197904765606,0.013606874889146256,112.17099714279175,1.9040603352845593,4221185,30,1,QM9,PharmaJEGNN,1,7777
QM9_PharmaJEGNN_1_789,0.7857769131660461,0.025965392589569092,0.028565649268382377,112.06699991226196,1.8965618412799379,4221185,30,1,QM9,PharmaJEGNN,1,789
QM9_PharmaJEGNN_1_8888,0.8413770198822021,0.01237967424094677,0.015454857929757692,130.42299842834473,1.9216615841049967,4221185,35,1,QM9,PharmaJEGNN,1,8888
QM9_PharmaJEGNN_1_9999,0.8631905317306519,0.010813912376761436,0.013500970828381057,130.35099864006042,1.89079236281666,4221185,35,1,QM9,PharmaJEGNN,1,9999
QM9_PharmaJEGNN_2_1024,0.8364553451538086,0.008539066649973392,0.011062540514415164,172.83299469947815,2.036802466213405,4221185,44,1,QM9,PharmaJEGNN,2,1024
QM9_PharmaJEGNN_2_1111,0.7079375982284546,0.010656984522938728,0.014791608548001219,117.88400149345398,2.038069316264558,4221185,30,1,QM9,PharmaJEGNN,2,1111
QM9_PharmaJEGNN_2_123,0.8206348419189453,0.011552243493497372,0.014694227236447536,134.12699913978577,6.991778797241471,4221185,34,1,QM9,PharmaJEGNN,2,123
QM9_PharmaJEGNN_2_1618,0.7875794172286987,0.010772345587611198,0.013291008560030234,133.739999294281,2.0368023072570884,4221185,34,1,QM9,PharmaJEGNN,2,1618
QM9_PharmaJEGNN_2_1729,0.8834284543991089,0.010436835698783398,0.01309801234492343,129.27100038528442,2.035692585524785,4221185,33,1,QM9,PharmaJEGNN,2,1729
QM9_PharmaJEGNN_2_2048,0.8894851207733154,0.012788621708750725,0.015668893977753073,160.88899946212769,2.0446576740878593,4221185,41,1,QM9,PharmaJEGNN,2,2048
QM9_PharmaJEGNN_2_2222,0.7828370928764343,0.013209440745413303,0.015616551551529802,133.9179983139038,2.0464751647149604,4221185,34,1,QM9,PharmaJEGNN,2,2222
QM9_PharmaJEGNN_2_271,0.687424898147583,0.014721612446010113,0.01809681286062149,117.29299998283386,2.0551437043739926,4221185,30,1,QM9,PharmaJEGNN,2,271
QM9_PharmaJEGNN_2_314,0.8676210641860962,0.009316619485616684,0.013061164690599179,164.87199997901917,2.0342242901337464,4221185,42,1,QM9,PharmaJEGNN,2,314
QM9_PharmaJEGNN_2_3141,0.7789410948753357,0.011511539109051228,0.015216379835652835,117.6439995765686,2.0428027015613295,4221185,30,1,QM9,PharmaJEGNN,2,3141
QM9_PharmaJEGNN_2_3333,0.8475027084350586,0.008367259055376053,0.010781407893383471,173.34528017044067,2.045538085437996,4221185,44,1,QM9,PharmaJEGNN,2,3333
QM9_PharmaJEGNN_2_42,0.768868088722229,0.013997113332152367,0.01802962254016352,120.69299960136414,5.048703444751948,4221185,30,1,QM9,PharmaJEGNN,2,42
QM9_PharmaJEGNN_2_4444,0.8359458446502686,0.008806480094790459,0.01141504607170628,177.3649983406067,2.0426695279593754,4221185,45,1,QM9,PharmaJEGNN,2,4444
QM9_PharmaJEGNN_2_456,0.8301560282707214,0.0076233637519180775,0.011837372572850845,279.1670000553131,2.0449275660176256,4221185,71,1,QM9,PharmaJEGNN,2,456
QM9_PharmaJEGNN_2_5555,0.8637394905090332,0.009682315401732922,0.013001937181029788,158.00199913978577,2.1052490719891175,4221185,40,1,QM9,PharmaJEGNN,2,5555
QM9_PharmaJEGNN_2_6666,0.7479078769683838,0.019108617678284645,0.021896954438713083,117.71599888801575,2.0461476988073617,4221185,30,1,QM9,PharmaJEGNN,2,6666
QM9_PharmaJEGNN_2_7777,0.8162112832069397,0.009828749112784863,0.012740697112313855,137.00899982452393,2.0210013817815717,4221185,35,1,QM9,PharmaJEGNN,2,7777
QM9_PharmaJEGNN_2_789,0.8330092430114746,0.023710820823907852,0.02621223030441047,141.7739977836609,2.048006311433539,4221185,36,1,QM9,PharmaJEGNN,2,789
QM9_PharmaJEGNN_2_8888,0.8337866067886353,0.009834260679781437,0.013243266444291859,136.95634841918945,2.032547698385581,4221185,35,1,QM9,PharmaJEGNN,2,8888
QM9_PharmaJEGNN_2_9999,0.8495839238166809,0.012512017972767353,0.015251805614782005,137.2379982471466,2.0249367109957803,4221185,35,1,QM9,PharmaJEGNN,2,9999
QM9_PharmaJEGNN_3_1024,0.84825599193573,0.010285947471857071,0.012655889873362807,231.88334012031555,4.466000949939901,4221185,59,1,QM9,PharmaJEGNN,3,1024
QM9_PharmaJEGNN_3_1111,0.6981662511825562,0.010714927688241005,0.01491020334177998,114.46602296829224,4.196335446603993,4221185,30,1,QM9,PharmaJEGNN,3,1111
QM9_PharmaJEGNN_3_123,0.8570714592933655,0.00925704836845398,0.012053962287478048,176.03331422805786,9.278408975586949,4221185,46,1,QM9,PharmaJEGNN,3,123
QM9_PharmaJEGNN_3_1618,0.7759490013122559,0.010508334264159203,0.01312733053338293,113.37899804115295,4.098624969596293,4221185,30,1,QM9,PharmaJEGNN,3,1618
QM9_PharmaJEGNN_3_1729,0.8866118788719177,0.010593608021736145,0.013045395158492862,132.35899925231934,4.081504314695104,4221185,35,1,QM9,PharmaJEGNN,3,1729
QM9_PharmaJEGNN_3_2048,0.8583289384841919,0.011181343346834183,0.014374839233388337,123.30899596214294,4.333447620214978,4221185,32,1,QM9,PharmaJEGNN,3,2048
QM9_PharmaJEGNN_3_2222,0.7616926431655884,0.015408491715788841,0.01796144769228322,125.26899886131287,4.171710620379766,4221185,33,1,QM9,PharmaJEGNN,3,2222
QM9_PharmaJEGNN_3_271,0.7109682559967041,0.009166140109300613,0.013358933662143281,114.1383752822876,4.129549842149644,4221185,30,1,QM9,PharmaJEGNN,3,271
QM9_PharmaJEGNN_3_314,0.8781998157501221,0.00851720105856657,0.012426033073830792,183.31913900375366,4.126942184435819,4221185,48,1,QM9,PharmaJEGNN,3,314
QM9_PharmaJEGNN_3_3141,0.7966550588607788,0.010165020823478699,0.013707082621191954,137.68500089645386,4.296552477859136,4221185,36,1,QM9,PharmaJEGNN,3,3141
QM9_PharmaJEGNN_3_3333,0.7985239028930664,0.009340950287878513,0.012215949615384584,121.10600066184998,4.124915782624596,4221185,32,1,QM9,PharmaJEGNN,3,3333
QM9_PharmaJEGNN_3_42,0.7659198641777039,0.014095845632255077,0.018052561390980822,114.19299840927124,13.409001972516442,4221185,30,1,QM9,PharmaJEGNN,3,42
QM9_PharmaJEGNN_3_4444,0.8190160989761353,0.0089846421033144,0.011886596067573032,151.96233344078064,4.12254461942526,4221185,40,1,QM9,PharmaJEGNN,3,4444
QM9_PharmaJEGNN_3_456,0.7618318200111389,0.008897664025425911,0.013584502251932423,130.10799932479858,4.281951563851525,4221185,34,1,QM9,PharmaJEGNN,3,456
QM9_PharmaJEGNN_3_5555,0.8688399195671082,0.0106672877445817,0.014280932522699647,168.0079972743988,4.2254498096332735,4221185,44,1,QM9,PharmaJEGNN,3,5555
QM9_PharmaJEGNN_3_6666,0.7681061029434204,0.019267061725258827,0.02195501148867703,125.55000019073486,4.103584033305002,4221185,33,1,QM9,PharmaJEGNN,3,6666
QM9_PharmaJEGNN_3_7777,0.8130791187286377,0.009976831264793873,0.012635582819586015,148.08894658088684,4.217443855864076,4221185,39,1,QM9,PharmaJEGNN,3,7777
QM9_PharmaJEGNN_3_789,0.7057600021362305,0.018293505534529686,0.021878753786001914,116.94800019264221,4.280065727764821,4221185,30,1,QM9,PharmaJEGNN,3,789
QM9_PharmaJEGNN_3_8888,0.7966841459274292,0.010242202319204807,0.01364819943932676,155.4227204322815,4.129719760075306,4221185,41,1,QM9,PharmaJEGNN,3,8888
QM9_PharmaJEGNN_3_9999,0.8436857461929321,0.014052252285182476,0.016966187622557288,117.52551221847534,4.214924491361338,4221185,31,1,QM9,PharmaJEGNN,3,9999
QM9_PharmaJEGNN_4_1024,0.711663007736206,0.01017608679831028,0.013828495944699768,121.36899924278259,1.9772590355154944,4221185,31,1,QM9,PharmaJEGNN,4,1024
QM9_PharmaJEGNN_4_1111,0.7345325350761414,0.010908103547990322,0.014741423637874788,117.96399712562561,1.9673341846090928,4221185,30,1,QM9,PharmaJEGNN,4,1111
QM9_PharmaJEGNN_4_123,0.7825305461883545,0.0114800576120615,0.01499036146631945,153.79700684547424,1.9273472290069582,4221185,38,1,QM9,PharmaJEGNN,4,123
QM9_PharmaJEGNN_4_1618,0.7413358688354492,0.013606817461550236,0.0162353246731643,133.60499954223633,1.9799319177685168,4221185,34,1,QM9,PharmaJEGNN,4,1618
QM9_PharmaJEGNN_4_1729,0.8605464696884155,0.011345417238771915,0.014239204136284407,195.06499934196472,1.9584638816975413,4221185,49,1,QM9,PharmaJEGNN,4,1729
QM9_PharmaJEGNN_4_2048,0.8061467409133911,0.01739293336868286,0.020798521523567072,122.65699744224548,1.9788537170737734,4221185,31,1,QM9,PharmaJEGNN,4,2048
QM9_PharmaJEGNN_4_2222,0.767848789691925,0.012394857592880726,0.014919686269266895,155.94639611244202,2.009558418574544,4221185,40,1,QM9,PharmaJEGNN,4,2222
QM9_PharmaJEGNN_4_271,0.7430169582366943,0.013530024327337742,0.016595763182298516,144.74400115013123,1.9152762134978514,4221185,36,1,QM9,PharmaJEGNN,4,271
QM9_PharmaJEGNN_4_314,0.8311184644699097,0.010619822889566422,0.014839781329449691,123.5679988861084,1.9756142191349948,4221185,31,1,QM9,PharmaJEGNN,4,314
QM9_PharmaJEGNN_4_3141,0.7269338369369507,0.011841673403978348,0.015944342142310552,120.54099440574646,1.938971609057995,4221185,30,1,QM9,PharmaJEGNN,4,3141
QM9_PharmaJEGNN_4_3333,0.8095453977584839,0.009003130719065666,0.011835326193336888,166.15400099754333,1.9462729813345385,4221185,42,1,QM9,PharmaJEGNN,4,3333
QM9_PharmaJEGNN_4_42,0.720716118812561,0.01772122271358967,0.022344505140575337,118.65000176429749,1.9638924306532137,4221185,30,1,QM9,PharmaJEGNN,4,42
QM9_PharmaJEGNN_4_4444,0.7662160396575928,0.01001815963536501,0.013319118613529978,157.46199798583984,1.8698580384739272,4221185,39,1,QM9,PharmaJEGNN,4,4444
QM9_PharmaJEGNN_4_456,0.8063769340515137,0.01007937267422676,0.01376417786019463,203.64299535751343,1.9430654813022692,4221185,51,1,QM9,PharmaJEGNN,4,456
QM9_PharmaJEGNN_4_5555,0.8326311111450195,0.010160013101994991,0.013937022954514409,178.2159993648529,1.8872592725613266,4221185,44,1,QM9,PharmaJEGNN,4,5555
QM9_PharmaJEGNN_4_6666,0.6249172687530518,0.018465286120772362,0.02209519417410192,119.28099822998047,1.955582734878655,4221185,30,1,QM9,PharmaJEGNN,4,6666
QM9_PharmaJEGNN_4_7777,0.7747389078140259,0.010934405028820038,0.013973242332463347,140.0300009250641,1.9614127439072517,4221185,35,1,QM9,PharmaJEGNN,4,7777
QM9_PharmaJEGNN_4_789,0.7618840336799622,0.024986710399389267,0.02796769956662039,141.3140001296997,1.9202613379130467,4221185,35,1,QM9,PharmaJEGNN,4,789
QM9_PharmaJEGNN_4_8888,0.769559383392334,0.011533237062394619,0.015434698361828349,118.22099995613098,2.013775625024782,4221185,30,1,QM9,PharmaJEGNN,4,8888
QM9_PharmaJEGNN_4_9999,0.8147636651992798,0.01415062602609396,0.01738355911585611,118.98200130462646,1.977485866179124,4221185,30,1,QM9,PharmaJEGNN,4,9999
QM9_SchNet_0_1024,0.5516317486763,0.01129135675728321,0.015512703645516025,277.9230010509491,1.9200289596739717,1643009,80,0,QM9,SchNet,0,1024
QM9_SchNet_0_1111,0.5748218297958374,0.01226979959756136,0.01709689182312871,274.84399914741516,1.9206037775056586,1643009,80,0,QM9,SchNet,0,1111
QM9_SchNet_0_123,0.5524647831916809,0.013530457392334938,0.018515842646212945,173.26000094413757,1.922196631066298,1643009,50,1,QM9,SchNet,0,123
QM9_SchNet_0_1618,0.5465700626373291,0.012062428519129753,0.016499963160958222,176.52899861335754,1.9283972308511568,1643009,51,1,QM9,SchNet,0,1618
QM9_SchNet_0_1729,0.6699164509773254,0.01566416397690773,0.020999310075236727,211.28500080108643,1.925800218447994,1643009,61,1,QM9,SchNet,0,1729
QM9_SchNet_0_2048,0.6082736849784851,0.014964623376727104,0.02025096635739583,103.62499833106995,1.9110777162060641,1643009,30,1,QM9,SchNet,0,2048
QM9_SchNet_0_2222,0.4854305386543274,0.012017486616969109,0.016212199489465395,148.19799828529358,1.9084730738997102,1643009,43,1,QM9,SchNet,0,2222
QM9_SchNet_0_271,0.3138618469238281,0.01432755310088396,0.020311512401533244,134.57800006866455,1.961245633131727,1643009,39,1,QM9,SchNet,0,271
QM9_SchNet_0_314,0.6257418394088745,0.014518155716359615,0.020529087418616476,276.0819981098175,1.9006278961688265,1643009,80,0,QM9,SchNet,0,314
QM9_SchNet_0_3141,0.38911598920822144,0.014644131995737553,0.02068234085844208,138.28299832344055,1.9156039655268196,1643009,40,1,QM9,SchNet,0,3141
QM9_SchNet_0_3333,0.5513991713523865,0.011818909086287022,0.016672431922198173,152.414856672287,1.9021280623013215,1643009,44,1,QM9,SchNet,0,3333
QM9_SchNet_0_42,0.5861374139785767,0.013340270146727562,0.018215380362955415,227.73652935028076,1.9057271194279977,1643009,66,1,QM9,SchNet,0,42
QM9_SchNet_0_4444,0.5489963293075562,0.012568212114274502,0.01745928637727417,278.33980917930603,1.9042652299765135,1643009,80,0,QM9,SchNet,0,4444
QM9_SchNet_0_456,0.439081072807312,0.013324890285730362,0.019667999785824015,277.829998254776,1.913927739378182,1643009,80,0,QM9,SchNet,0,456
